paper_key,doi,title,source_api,client,client_label,attempt_order,status,elapsed_ms,is_error
doi:10.1016/j.micpath.2025.107691,10.1016/j.micpath.2025.107691,"Decoding virulence and resistance in Klebsiella pneumoniae : Pharmacological insights, immunological dynamics, and in silico therapeutic strategies",elsevier,elsevier,Elsevier,1,success,2406.0,False
doi:10.1016/j.micpath.2025.107691,10.1016/j.micpath.2025.107691,"Decoding virulence and resistance in Klebsiella pneumoniae : Pharmacological insights, immunological dynamics, and in silico therapeutic strategies",elsevier,europe_pmc,Europe PMC,2,not_attempted_after_success,,
doi:10.1016/j.micpath.2025.107691,10.1016/j.micpath.2025.107691,"Decoding virulence and resistance in Klebsiella pneumoniae : Pharmacological insights, immunological dynamics, and in silico therapeutic strategies",elsevier,pmc,PMC,3,not_attempted_after_success,,
doi:10.1016/j.micpath.2025.107691,10.1016/j.micpath.2025.107691,"Decoding virulence and resistance in Klebsiella pneumoniae : Pharmacological insights, immunological dynamics, and in silico therapeutic strategies",elsevier,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.1016/j.micpath.2025.107691,10.1016/j.micpath.2025.107691,"Decoding virulence and resistance in Klebsiella pneumoniae : Pharmacological insights, immunological dynamics, and in silico therapeutic strategies",elsevier,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1016/j.micpath.2025.107691,10.1016/j.micpath.2025.107691,"Decoding virulence and resistance in Klebsiella pneumoniae : Pharmacological insights, immunological dynamics, and in silico therapeutic strategies",elsevier,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1016/0022-2836(75)90212-0,10.1016/0022-2836(75)90212-0,Molecular structure determination by electron microscopy of unstained crystalline specimens,elsevier,elsevier,Elsevier,1,attempted_no_success_unlogged,,
doi:10.1016/0022-2836(75)90212-0,10.1016/0022-2836(75)90212-0,Molecular structure determination by electron microscopy of unstained crystalline specimens,elsevier,europe_pmc,Europe PMC,2,attempted_no_success_unlogged,,
doi:10.1016/0022-2836(75)90212-0,10.1016/0022-2836(75)90212-0,Molecular structure determination by electron microscopy of unstained crystalline specimens,elsevier,pmc,PMC,3,attempted_no_success_unlogged,,
doi:10.1016/0022-2836(75)90212-0,10.1016/0022-2836(75)90212-0,Molecular structure determination by electron microscopy of unstained crystalline specimens,elsevier,semantic_scholar,Semantic Scholar,4,attempted_no_success_unlogged,,
doi:10.1016/0022-2836(75)90212-0,10.1016/0022-2836(75)90212-0,Molecular structure determination by electron microscopy of unstained crystalline specimens,elsevier,unpaywall,Unpaywall,5,attempted_no_success_unlogged,,
doi:10.1016/0022-2836(75)90212-0,10.1016/0022-2836(75)90212-0,Molecular structure determination by electron microscopy of unstained crystalline specimens,elsevier,openalex,OpenAlex,6,attempted_no_success_unlogged,,
doi:10.1093/hesc/9780198700975.003.0001,10.1093/hesc/9780198700975.003.0001,Fundamentals of X-ray crystallography,crossref,elsevier,Elsevier,1,attempted_no_success_unlogged,,
doi:10.1093/hesc/9780198700975.003.0001,10.1093/hesc/9780198700975.003.0001,Fundamentals of X-ray crystallography,crossref,europe_pmc,Europe PMC,2,attempted_no_success_unlogged,,
doi:10.1093/hesc/9780198700975.003.0001,10.1093/hesc/9780198700975.003.0001,Fundamentals of X-ray crystallography,crossref,pmc,PMC,3,attempted_no_success_unlogged,,
doi:10.1093/hesc/9780198700975.003.0001,10.1093/hesc/9780198700975.003.0001,Fundamentals of X-ray crystallography,crossref,semantic_scholar,Semantic Scholar,4,attempted_no_success_unlogged,,
doi:10.1093/hesc/9780198700975.003.0001,10.1093/hesc/9780198700975.003.0001,Fundamentals of X-ray crystallography,crossref,unpaywall,Unpaywall,5,attempted_no_success_unlogged,,
doi:10.1093/hesc/9780198700975.003.0001,10.1093/hesc/9780198700975.003.0001,Fundamentals of X-ray crystallography,crossref,openalex,OpenAlex,6,attempted_no_success_unlogged,,
doi:10.1093/hesc/9780198700975.003.0002,10.1093/hesc/9780198700975.003.0002,X-ray crystallography in practice,crossref,elsevier,Elsevier,1,attempted_no_success_unlogged,,
doi:10.1093/hesc/9780198700975.003.0002,10.1093/hesc/9780198700975.003.0002,X-ray crystallography in practice,crossref,europe_pmc,Europe PMC,2,attempted_no_success_unlogged,,
doi:10.1093/hesc/9780198700975.003.0002,10.1093/hesc/9780198700975.003.0002,X-ray crystallography in practice,crossref,pmc,PMC,3,attempted_no_success_unlogged,,
doi:10.1093/hesc/9780198700975.003.0002,10.1093/hesc/9780198700975.003.0002,X-ray crystallography in practice,crossref,semantic_scholar,Semantic Scholar,4,attempted_no_success_unlogged,,
doi:10.1093/hesc/9780198700975.003.0002,10.1093/hesc/9780198700975.003.0002,X-ray crystallography in practice,crossref,unpaywall,Unpaywall,5,attempted_no_success_unlogged,,
doi:10.1093/hesc/9780198700975.003.0002,10.1093/hesc/9780198700975.003.0002,X-ray crystallography in practice,crossref,openalex,OpenAlex,6,attempted_no_success_unlogged,,
doi:10.1038/srep26455,10.1038/srep26455,An essential role for the baseplate protein Gp45 in phage adsorption to Staphylococcus aureus,openalex,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1038/srep26455,10.1038/srep26455,An essential role for the baseplate protein Gp45 in phage adsorption to Staphylococcus aureus,openalex,europe_pmc,Europe PMC,2,success,7656.0,False
doi:10.1038/srep26455,10.1038/srep26455,An essential role for the baseplate protein Gp45 in phage adsorption to Staphylococcus aureus,openalex,pmc,PMC,3,not_attempted_after_success,,
doi:10.1038/srep26455,10.1038/srep26455,An essential role for the baseplate protein Gp45 in phage adsorption to Staphylococcus aureus,openalex,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.1038/srep26455,10.1038/srep26455,An essential role for the baseplate protein Gp45 in phage adsorption to Staphylococcus aureus,openalex,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1038/srep26455,10.1038/srep26455,An essential role for the baseplate protein Gp45 in phage adsorption to Staphylococcus aureus,openalex,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1038/s41467-025-58202-w,10.1038/s41467-025-58202-w,Cryo-EM analyses unveil details of mechanism and targocil-II mediated inhibition of S. aureus WTA transporter TarGH,scopus,elsevier,Elsevier,1,attempted_before_success_unlogged,,
doi:10.1038/s41467-025-58202-w,10.1038/s41467-025-58202-w,Cryo-EM analyses unveil details of mechanism and targocil-II mediated inhibition of S. aureus WTA transporter TarGH,scopus,europe_pmc,Europe PMC,2,success,8172.0,False
doi:10.1038/s41467-025-58202-w,10.1038/s41467-025-58202-w,Cryo-EM analyses unveil details of mechanism and targocil-II mediated inhibition of S. aureus WTA transporter TarGH,scopus,pmc,PMC,3,not_attempted_after_success,,
doi:10.1038/s41467-025-58202-w,10.1038/s41467-025-58202-w,Cryo-EM analyses unveil details of mechanism and targocil-II mediated inhibition of S. aureus WTA transporter TarGH,scopus,semantic_scholar,Semantic Scholar,4,not_attempted_after_success,,
doi:10.1038/s41467-025-58202-w,10.1038/s41467-025-58202-w,Cryo-EM analyses unveil details of mechanism and targocil-II mediated inhibition of S. aureus WTA transporter TarGH,scopus,unpaywall,Unpaywall,5,not_attempted_after_success,,
doi:10.1038/s41467-025-58202-w,10.1038/s41467-025-58202-w,Cryo-EM analyses unveil details of mechanism and targocil-II mediated inhibition of S. aureus WTA transporter TarGH,scopus,openalex,OpenAlex,6,not_attempted_after_success,,
doi:10.1002/prot.26845,10.1002/prot.26845,Novel Insights Into the Dynamic Conformational Transitions and Active Site Plasticity of Human Immunoregulatory Cathepsin S,scopus,elsevier,Elsevier,1,attempted_no_success_unlogged,,
doi:10.1002/prot.26845,10.1002/prot.26845,Novel Insights Into the Dynamic Conformational Transitions and Active Site Plasticity of Human Immunoregulatory Cathepsin S,scopus,europe_pmc,Europe PMC,2,attempted_no_success_unlogged,,
doi:10.1002/prot.26845,10.1002/prot.26845,Novel Insights Into the Dynamic Conformational Transitions and Active Site Plasticity of Human Immunoregulatory Cathepsin S,scopus,pmc,PMC,3,attempted_no_success_unlogged,,
doi:10.1002/prot.26845,10.1002/prot.26845,Novel Insights Into the Dynamic Conformational Transitions and Active Site Plasticity of Human Immunoregulatory Cathepsin S,scopus,semantic_scholar,Semantic Scholar,4,attempted_no_success_unlogged,,
doi:10.1002/prot.26845,10.1002/prot.26845,Novel Insights Into the Dynamic Conformational Transitions and Active Site Plasticity of Human Immunoregulatory Cathepsin S,scopus,unpaywall,Unpaywall,5,attempted_no_success_unlogged,,
doi:10.1002/prot.26845,10.1002/prot.26845,Novel Insights Into the Dynamic Conformational Transitions and Active Site Plasticity of Human Immunoregulatory Cathepsin S,scopus,openalex,OpenAlex,6,attempted_no_success_unlogged,,
